,0
114,"POLYGON ((-93.31011864462654 44.90052349484017, -93.30377199029896 44.90052349484017, -93.30377199029896 44.9050200966588, -93.31011864462654 44.9050200966588, -93.31011864462654 44.90052349484017))"
115,"POLYGON ((-93.31011864462654 44.9050200966588, -93.30377199029896 44.9050200966588, -93.30377199029896 44.90951669847742, -93.31011864462654 44.90951669847742, -93.31011864462654 44.9050200966588))"
116,"POLYGON ((-93.31011864462654 44.90951669847742, -93.30377199029896 44.90951669847742, -93.30377199029896 44.91401330029604, -93.31011864462654 44.91401330029604, -93.31011864462654 44.90951669847742))"
117,"POLYGON ((-93.31011864462654 44.91401330029604, -93.30377199029896 44.91401330029604, -93.30377199029896 44.91850990211466, -93.31011864462654 44.91850990211466, -93.31011864462654 44.91401330029604))"
118,"POLYGON ((-93.31011864462654 44.91850990211466, -93.30377199029896 44.91850990211466, -93.30377199029896 44.92300650393329, -93.31011864462654 44.92300650393329, -93.31011864462654 44.91850990211466))"
119,"POLYGON ((-93.31011864462654 44.92300650393329, -93.30377199029896 44.92300650393329, -93.30377199029896 44.92750310575191, -93.31011864462654 44.92750310575191, -93.31011864462654 44.92300650393329))"
120,"POLYGON ((-93.31011864462654 44.92750310575191, -93.30377199029896 44.92750310575191, -93.30377199029896 44.93199970757053, -93.31011864462654 44.93199970757053, -93.31011864462654 44.92750310575191))"
121,"POLYGON ((-93.31011864462654 44.93199970757053, -93.30377199029896 44.93199970757053, -93.30377199029896 44.93649630938916, -93.31011864462654 44.93649630938916, -93.31011864462654 44.93199970757053))"
122,"POLYGON ((-93.31011864462654 44.93649630938916, -93.30377199029896 44.93649630938916, -93.30377199029896 44.94099291120778, -93.31011864462654 44.94099291120778, -93.31011864462654 44.93649630938916))"
123,"POLYGON ((-93.31011864462654 44.94099291120778, -93.30377199029896 44.94099291120778, -93.30377199029896 44.9454895130264, -93.31011864462654 44.9454895130264, -93.31011864462654 44.94099291120778))"
124,"POLYGON ((-93.31011864462654 44.9454895130264, -93.30377199029896 44.9454895130264, -93.30377199029896 44.94998611484503, -93.31011864462654 44.94998611484503, -93.31011864462654 44.9454895130264))"
125,"POLYGON ((-93.31011864462654 44.94998611484503, -93.30377199029896 44.94998611484503, -93.30377199029896 44.95448271666365, -93.31011864462654 44.95448271666365, -93.31011864462654 44.94998611484503))"
126,"POLYGON ((-93.31011864462654 44.95448271666365, -93.30377199029896 44.95448271666365, -93.30377199029896 44.95897931848227, -93.31011864462654 44.95897931848227, -93.31011864462654 44.95448271666365))"
127,"POLYGON ((-93.31011864462654 44.95897931848227, -93.30377199029896 44.95897931848227, -93.30377199029896 44.96347592030089, -93.31011864462654 44.96347592030089, -93.31011864462654 44.95897931848227))"
128,"POLYGON ((-93.31011864462654 44.96347592030089, -93.30377199029896 44.96347592030089, -93.30377199029896 44.96797252211952, -93.31011864462654 44.96797252211952, -93.31011864462654 44.96347592030089))"
129,"POLYGON ((-93.31011864462654 44.96797252211952, -93.30377199029896 44.96797252211952, -93.30377199029896 44.97246912393814, -93.31011864462654 44.97246912393814, -93.31011864462654 44.96797252211952))"
130,"POLYGON ((-93.31011864462654 44.97246912393814, -93.30377199029896 44.97246912393814, -93.30377199029896 44.97696572575676, -93.31011864462654 44.97696572575676, -93.31011864462654 44.97246912393814))"
131,"POLYGON ((-93.31011864462654 44.97696572575676, -93.30377199029896 44.97696572575676, -93.30377199029896 44.98146232757539, -93.31011864462654 44.98146232757539, -93.31011864462654 44.97696572575676))"
132,"POLYGON ((-93.31011864462654 44.98146232757539, -93.30377199029896 44.98146232757539, -93.30377199029896 44.98595892939401, -93.31011864462654 44.98595892939401, -93.31011864462654 44.98146232757539))"
133,"POLYGON ((-93.31011864462654 44.98595892939401, -93.30377199029896 44.98595892939401, -93.30377199029896 44.99045553121263, -93.31011864462654 44.99045553121263, -93.31011864462654 44.98595892939401))"
134,"POLYGON ((-93.31011864462654 44.99045553121263, -93.30377199029896 44.99045553121263, -93.30377199029896 44.99495213303125, -93.31011864462654 44.99495213303125, -93.31011864462654 44.99045553121263))"
135,"POLYGON ((-93.31011864462654 44.99495213303125, -93.30377199029896 44.99495213303125, -93.30377199029896 44.99944873484988, -93.31011864462654 44.99944873484988, -93.31011864462654 44.99495213303125))"
136,"POLYGON ((-93.31011864462654 44.99944873484988, -93.30377199029896 44.99944873484988, -93.30377199029896 45.0039453366685, -93.31011864462654 45.0039453366685, -93.31011864462654 44.99944873484988))"
137,"POLYGON ((-93.31011864462654 45.0039453366685, -93.30377199029896 45.0039453366685, -93.30377199029896 45.00844193848712, -93.31011864462654 45.00844193848712, -93.31011864462654 45.0039453366685))"
138,"POLYGON ((-93.31011864462654 45.00844193848712, -93.30377199029896 45.00844193848712, -93.30377199029896 45.01293854030575, -93.31011864462654 45.01293854030575, -93.31011864462654 45.00844193848712))"
139,"POLYGON ((-93.31011864462654 45.01293854030575, -93.30377199029896 45.01293854030575, -93.30377199029896 45.01743514212437, -93.31011864462654 45.01743514212437, -93.31011864462654 45.01293854030575))"
140,"POLYGON ((-93.31011864462654 45.01743514212437, -93.30377199029896 45.01743514212437, -93.30377199029896 45.02193174394299, -93.31011864462654 45.02193174394299, -93.31011864462654 45.01743514212437))"
141,"POLYGON ((-93.31011864462654 45.02193174394299, -93.30377199029896 45.02193174394299, -93.30377199029896 45.02642834576162, -93.31011864462654 45.02642834576162, -93.31011864462654 45.02193174394299))"
142,"POLYGON ((-93.31011864462654 45.02642834576162, -93.30377199029896 45.02642834576162, -93.30377199029896 45.03092494758024, -93.31011864462654 45.03092494758024, -93.31011864462654 45.02642834576162))"
143,"POLYGON ((-93.31011864462654 45.03092494758024, -93.30377199029896 45.03092494758024, -93.30377199029896 45.03542154939886, -93.31011864462654 45.03542154939886, -93.31011864462654 45.03092494758024))"
