,0
136,"POLYGON ((-94.5318816494196 39.0877600872463, -94.52322398978573 39.0877600872463, -94.52322398978573 39.09450498997423, -94.5318816494196 39.09450498997423, -94.5318816494196 39.0877600872463))"
137,"POLYGON ((-94.5318816494196 39.09450498997423, -94.52322398978573 39.09450498997423, -94.52322398978573 39.10124989270215, -94.5318816494196 39.10124989270215, -94.5318816494196 39.09450498997423))"
138,"POLYGON ((-94.5318816494196 39.10124989270215, -94.52322398978573 39.10124989270215, -94.52322398978573 39.10799479543007, -94.5318816494196 39.10799479543007, -94.5318816494196 39.10124989270215))"
139,"POLYGON ((-94.52322398978573 39.08101518451838, -94.51456633015187 39.08101518451838, -94.51456633015187 39.0877600872463, -94.52322398978573 39.0877600872463, -94.52322398978573 39.08101518451838))"
140,"POLYGON ((-94.52322398978573 39.0877600872463, -94.51456633015187 39.0877600872463, -94.51456633015187 39.09450498997423, -94.52322398978573 39.09450498997423, -94.52322398978573 39.0877600872463))"
141,"POLYGON ((-94.52322398978573 39.10124989270215, -94.51456633015187 39.10124989270215, -94.51456633015187 39.10799479543007, -94.52322398978573 39.10799479543007, -94.52322398978573 39.10124989270215))"
142,"POLYGON ((-94.51456633015187 39.0877600872463, -94.505908670518 39.0877600872463, -94.505908670518 39.09450498997423, -94.51456633015187 39.09450498997423, -94.51456633015187 39.0877600872463))"
143,"POLYGON ((-94.51456633015187 39.09450498997423, -94.505908670518 39.09450498997423, -94.505908670518 39.10124989270215, -94.51456633015187 39.10124989270215, -94.51456633015187 39.09450498997423))"
144,"POLYGON ((-94.51456633015187 39.10124989270215, -94.505908670518 39.10124989270215, -94.505908670518 39.10799479543007, -94.51456633015187 39.10799479543007, -94.51456633015187 39.10124989270215))"
145,"POLYGON ((-94.505908670518 39.0877600872463, -94.49725101088413 39.0877600872463, -94.49725101088413 39.09450498997423, -94.505908670518 39.09450498997423, -94.505908670518 39.0877600872463))"
146,"POLYGON ((-94.505908670518 39.09450498997423, -94.49725101088413 39.09450498997423, -94.49725101088413 39.10124989270215, -94.505908670518 39.10124989270215, -94.505908670518 39.09450498997423))"
